2018-06-08 23:23:08,415 extension        L0189 DEBUG| found extension EntryPoint.parse('journal = avocado.plugins.journal:JournalResult')
2018-06-08 23:23:08,416 extension        L0189 DEBUG| found extension EntryPoint.parse('tap = avocado.plugins.tap:TAPResult')
2018-06-08 23:23:08,416 extension        L0189 DEBUG| found extension EntryPoint.parse('human = avocado.plugins.human:Human')
2018-06-08 23:23:08,418 extension        L0189 DEBUG| found extension EntryPoint.parse('vt-joblock = avocado_vt.plugins.vt_joblock:VTJobLock')
2018-06-08 23:23:08,420 extension        L0189 DEBUG| found extension EntryPoint.parse('teststmpdir = avocado.plugins.teststmpdir:TestsTmpDir')
2018-06-08 23:23:08,421 extension        L0189 DEBUG| found extension EntryPoint.parse('jobscripts = avocado.plugins.jobscripts:JobScripts')
2018-06-08 23:23:08,422 extension        L0189 DEBUG| found extension EntryPoint.parse('human = avocado.plugins.human:HumanJob')
2018-06-08 23:23:08,491 extension        L0189 DEBUG| found extension EntryPoint.parse('yaml_to_mux = avocado_varianter_yaml_to_mux:YamlToMux')
2018-06-08 23:23:08,494 sysinfo          L0392 DEBUG| File /etc/avocado/sysinfo/commands does not exist.
2018-06-08 23:23:08,495 sysinfo          L0403 DEBUG| File /etc/avocado/sysinfo/files does not exist.
2018-06-08 23:23:08,495 sysinfo          L0430 DEBUG| File /etc/avocado/sysinfo/profilers does not exist.
2018-06-08 23:23:10,035 job              L0327 INFO | Command line: /usr/local/bin/avocado run avocado-misc-tests/kernel/rmaptest.py -m avocadormaptest.starship.yaml
2018-06-08 23:23:10,036 job              L0328 INFO | 
2018-06-08 23:23:10,036 job              L0362 INFO | Avocado version: 58.0
2018-06-08 23:23:10,036 job              L0363 INFO | 
2018-06-08 23:23:10,036 job              L0367 INFO | Config files read (in order):
2018-06-08 23:23:10,036 job              L0369 INFO | /usr/local/lib/python2.7/dist-packages/avocado_framework-58.0-py2.7.egg/avocado/etc/avocado/avocado.conf
2018-06-08 23:23:10,037 job              L0369 INFO | /usr/local/lib/python2.7/dist-packages/avocado_framework-58.0-py2.7.egg/avocado/etc/avocado/conf.d/jobscripts.conf
2018-06-08 23:23:10,037 job              L0369 INFO | /usr/local/lib/python2.7/dist-packages/avocado_framework-58.0-py2.7.egg/avocado/etc/avocado/conf.d/gdb.conf
2018-06-08 23:23:10,037 job              L0369 INFO | /usr/local/lib/python2.7/dist-packages/avocado_framework-58.0-py2.7.egg/avocado/etc/avocado/conf.d/resultsdb.conf
2018-06-08 23:23:10,037 job              L0369 INFO | /usr/local/lib/python2.7/dist-packages/avocado_framework-58.0-py2.7.egg/avocado/etc/avocado/conf.d/result_upload.conf
2018-06-08 23:23:10,037 job              L0369 INFO | /home/jenkins/.config/avocado/avocado.conf
2018-06-08 23:23:10,037 job              L0374 INFO | 
2018-06-08 23:23:10,037 job              L0376 INFO | Avocado config:
2018-06-08 23:23:10,040 job              L0385 INFO | Section.Key                              Value
2018-06-08 23:23:10,041 job              L0385 INFO | datadir.paths.base_dir                   /var/lib/avocado
2018-06-08 23:23:10,041 job              L0385 INFO | datadir.paths.test_dir                   /usr/share/avocado/tests
2018-06-08 23:23:10,041 job              L0385 INFO | datadir.paths.data_dir                   /var/lib/avocado/data
2018-06-08 23:23:10,041 job              L0385 INFO | datadir.paths.logs_dir                   ~/avocado/job-results
2018-06-08 23:23:10,041 job              L0385 INFO | sysinfo.collect.enabled                  True
2018-06-08 23:23:10,041 job              L0385 INFO | sysinfo.collect.commands_timeout         -1
2018-06-08 23:23:10,042 job              L0385 INFO | sysinfo.collect.installed_packages       False
2018-06-08 23:23:10,042 job              L0385 INFO | sysinfo.collect.profiler                 False
2018-06-08 23:23:10,042 job              L0385 INFO | sysinfo.collect.locale                   C
2018-06-08 23:23:10,042 job              L0385 INFO | sysinfo.collect.per_test                 False
2018-06-08 23:23:10,042 job              L0385 INFO | sysinfo.collectibles.commands            /etc/avocado/sysinfo/commands
2018-06-08 23:23:10,042 job              L0385 INFO | sysinfo.collectibles.files               /etc/avocado/sysinfo/files
2018-06-08 23:23:10,042 job              L0385 INFO | sysinfo.collectibles.profilers           /etc/avocado/sysinfo/profilers
2018-06-08 23:23:10,043 job              L0385 INFO | runner.output.colored                    True
2018-06-08 23:23:10,043 job              L0385 INFO | runner.output.utf8                       
2018-06-08 23:23:10,043 job              L0385 INFO | remoter.behavior.reject_unknown_hosts    False
2018-06-08 23:23:10,043 job              L0385 INFO | remoter.behavior.disable_known_hosts     False
2018-06-08 23:23:10,043 job              L0385 INFO | job.output.loglevel                      debug
2018-06-08 23:23:10,043 job              L0385 INFO | restclient.connection.hostname           localhost
2018-06-08 23:23:10,043 job              L0385 INFO | restclient.connection.port               9405
2018-06-08 23:23:10,043 job              L0385 INFO | restclient.connection.username           
2018-06-08 23:23:10,043 job              L0385 INFO | restclient.connection.password           
2018-06-08 23:23:10,044 job              L0385 INFO | plugins.disable                          []
2018-06-08 23:23:10,044 job              L0385 INFO | plugins.skip_broken_plugin_notification  []
2018-06-08 23:23:10,044 job              L0385 INFO | plugins.loaders                          ['file', '@DEFAULT']
2018-06-08 23:23:10,044 job              L0385 INFO | plugins.jobscripts.pre                   /etc/avocado/scripts/job/pre.d/
2018-06-08 23:23:10,044 job              L0385 INFO | plugins.jobscripts.post                  /etc/avocado/scripts/job/post.d/
2018-06-08 23:23:10,044 job              L0385 INFO | plugins.jobscripts.warn_non_existing_dir False
2018-06-08 23:23:10,044 job              L0385 INFO | plugins.jobscripts.warn_non_zero_status  True
2018-06-08 23:23:10,044 job              L0385 INFO | gdb.paths.gdb                            /usr/bin/gdb
2018-06-08 23:23:10,044 job              L0385 INFO | gdb.paths.gdbserver                      /usr/bin/gdbserver
2018-06-08 23:23:10,045 job              L0386 INFO | 
2018-06-08 23:23:10,045 job              L0389 INFO | Avocado Data Directories:
2018-06-08 23:23:10,045 job              L0390 INFO | 
2018-06-08 23:23:10,045 job              L0391 INFO | base     /var/lib/avocado
2018-06-08 23:23:10,068 job              L0392 INFO | tests    /usr/share/avocado/tests
2018-06-08 23:23:10,069 job              L0393 INFO | data     /var/lib/avocado/data
2018-06-08 23:23:10,069 job              L0394 INFO | logs     /home/jenkins/avocado/job-results/job-2018-06-08T23.23-e8d62e2
2018-06-08 23:23:10,069 job              L0395 INFO | 
2018-06-08 23:23:10,070 job              L0401 INFO | Multiplex tree representation:
2018-06-08 23:23:10,070 job              L0401 INFO |  \-- run
2018-06-08 23:23:10,070 job              L0401 INFO |       |-- setup
