"Title","avocadoperfbench"
"Value","Series Label","Build Number","Build Date","URL"
".57200000000000000000","sos-dsldbg-00","1","1528517834080",""
".55400000000000000000","sos-dsldbg-00","2","1528534564588",""
".54900000000000000000","sos-dsldbg-00","3","1528554590173",""
".53800000000000000000","sos-dsldbg-00","4","1528558860315",""
".82150000000000000000","sos-dsldbg-00","5","1528567720605",""
".69725000000000000000","sos-dsldbg-00","6","1528604031662",""
".59462500000000000000","sos-dsldbg-00","7","1528620967145",""
".56581250000000000000","sos-dsldbg-00","8","1528640862734",""
".58040625000000000000","sos-dsldbg-00","9","1528645260312",""
".54020312500000000000","sos-dsldbg-00","10","1528654143153",""
".54160156250000000000","sos-dsldbg-00","11","1528675768915",""
".54080078125000000000","sos-dsldbg-00","12","1528690449415",""
".53740039062500000000","sos-dsldbg-00","13","1528707374997",""
".53320019531250000000","sos-dsldbg-00","14","1528727271244",""
".52910009765625000000","sos-dsldbg-00","15","1528733886088",""
".54705004882812500000","sos-dsldbg-00","16","1528820268839",""
".54452502441406250000","sos-dsldbg-00","17","1528906807902",""
".55226251220703125000","sos-dsldbg-00","18","1528993061068",""
".54013125610351562500","sos-dsldbg-00","19","1529079674032",""
".54756562805175781250","sos-dsldbg-00","20","1529165936635",""
".55328281402587890625","sos-dsldbg-00","21","1529252399328",""
".55714140701293945312","sos-dsldbg-00","22","1529338586926",""
".54957070350646972656","sos-dsldbg-00","24","1529598014794",""
".53328535175323486328","sos-dsldbg-00","25","1529684217543",""
".54164267587661743164","sos-dsldbg-00","26","1529770640131",""
".53582133793830871582","sos-dsldbg-00","27","1529857057844",""
".54191066896915435791","sos-dsldbg-00","28","1529943590473",""
"2.96900000000000000000","diesel8a87host","30","1530119461519",""
"3.04050000000000000000","diesel8a87host","31","1530205449396",""
"2.39675000000000000000","diesel8a87host","32","1530292292039",""
"2.08387500000000000000","diesel8a87host","33","1530378254607",""
"2.53343750000000000000","diesel8a87host","34","1530464882229",""
"2.97171875000000000000","diesel8a87host","35","1530547399674",""
"2.90085937500000000000","diesel8a87host","36","1530633832498",""
"2.90142968750000000000","diesel8a87host","37","1530720175359",""
"2.74821484375000000000","diesel8a87host","38","1530806572964",""
"2.91760742187500000000","diesel8a87host","39","1530892990786",""
"2.32330371093750000000","diesel8a87host","40","1530979428505",""
"2.60415185546875000000","diesel8a87host","41","1531065856218",""
"2.78057592773437500000","diesel8a87host","42","1531152308955",""
"2.85478796386718750000","diesel8a87host","43","1531238591754",""
"2.88889398193359375000","diesel8a87host","44","1531325089514",""
"2.82744699096679687500","diesel8a87host","45","1531807754587",""
"2.75122349548339843750","diesel8a87host","46","1531850615865",""
"2.88461174774169921875","diesel8a87host","47","1532369853605",""
